"GEOID","NAME","acs","census","pep","lon","lat","worldpop","fb"
"08071","Las Animas County, Colorado",15675,15507,15422,-104.049774595094,37.3032025974304,15507.1755452177,15153.7556141725
"08073","Lincoln County, Colorado",5476,5467,5471,-103.514965215463,38.9902391806965,5459.31993587138,5118.65613580187
"08075","Logan County, Colorado",22278,22709,22750,-103.108923859308,40.7300008239449,22707.1864230483,23596.9289583821
"08077","Mesa County, Colorado",142284,146723,146259,-108.465165359024,39.0182567624543,146724.932627478,162469.41730706
"08079","Mineral County, Colorado",1020,712,704,-106.929579644593,37.6612380378142,709.672209577333,647.81523829731
"08081","Moffat County, Colorado",13519,13795,13794,-108.203455409209,40.6223842893938,13785.98219802,13877.228183338
"08083","Montezuma County, Colorado",25279,25535,25576,-108.608594088515,37.3443647210694,25539.5187343969,25845.5589578929
"08085","Montrose County, Colorado",40266,41276,41186,-108.277236523514,38.395217666127,41190.3510821696,45122.1639923156
"08087","Morgan County, Colorado",27911,28159,28241,-103.805227054677,40.2723559667764,28169.0268164247,28257.6150093607
"08089","Otero County, Colorado",18830,18831,18859,-103.719923248169,37.8951040432694,18859.8169965414,17755.7498233935
"08091","Ouray County, Colorado",4319,4436,4456,-107.771471689896,38.1547307928861,4443.1168400896,4708.84124076729
"08093","Park County, Colorado",16286,16206,16279,-105.720031402853,39.1194586226836,15963.7256370666,16892.6633343033
"08095","Phillips County, Colorado",4394,4442,4469,-102.366102584072,40.5968902414737,4438.5973079002,4354.76938105012
"08097","Pitkin County, Colorado",16389,17148,17154,-106.917074837497,39.2125123934995,17166.9358269565,18069.0362956622
"08099","Prowers County, Colorado",12734,12551,12545,-102.397783632069,37.9458608761165,12563.0303972952,11494.5731635079
"08101","Pueblo County, Colorado",156244,159063,159390,-104.506987652418,38.1683845171193,159078.625826646,166719.655006125
"08103","Rio Blanco County, Colorado",6494,6666,6623,-108.212332920026,39.9805380302858,6671.20054520046,6899.39576911636
"08105","Rio Grande County, Colorado",11926,11982,12023,-106.39107416505,37.5726711255875,12335.5702503817,11597.0971481295
"08107","Routt County, Colorado",22924,23509,23434,-106.994664639154,40.4930637101669,23500.6681640719,25089.2106661863
"08109","Saguache County, Colorado",6161,6108,6136,-106.281382125065,38.0725419278638,5724.53039891278,6115.01662907139
"08111","San Juan County, Colorado",752,699,708,-107.676552018014,37.7586538708551,698.281412662622,650.394380899002
"08113","San Miguel County, Colorado",7299,7359,7357,-108.414771688043,37.9997750101288,7311.04162906611,7643.98775037186
"08115","Sedgwick County, Colorado",2412,2379,2371,-102.35897067431,40.8777720359565,2363.48681889463,2187.00156814686
"08117","Summit County, Colorado",27105,27994,28073,-106.122038056307,39.6263822681821,27993.7423731424,30081.4979680151
"08119","Teller County, Colorado",22821,23350,23469,-105.158313160131,38.8793989656047,23292.7508117576,24478.2996199749
"08121","Washington County, Colorado",4773,4814,4821,-103.198769569876,39.9770259469435,4820.28297265495,4699.23523586478
"08123","Weld County, Colorado",242860,252825,254207,-104.389899736953,40.5623457441594,253599.561273993,295511.233594723
"08125","Yuma County, Colorado",9896,10043,10049,-102.424616290651,40.0066856307142,10038.5024496446,9803.16028612945
"09001","Fairfield County, Connecticut",905342,916829,919355,-73.3923131416263,41.2813326914127,914991.020414665,920562.97553812
"09003","Hartford County, Connecticut",887976,894014,895236,-72.7322187950207,41.8049192683409,892571.254018446,808991.001239776
"09005","Litchfield County, Connecticut",189916,189927,189763,-73.2515054883293,41.7959424130396,190821.515980924,191603.787044417
"09007","Middlesex County, Connecticut",164774,165676,165616,-72.5326008204034,41.4656100403291,165658.798468702,152375.662359528
"09009","New Haven County, Connecticut",856688,862477,863357,-72.9274310528253,41.411966418188,861681.4809178,856219.5898379
"09011","New London County, Connecticut",272360,274055,274004,-72.0980264157839,41.4892796933198,273732.293521076,248587.305147984
"09013","Tolland County, Connecticut",151073,152691,153239,-72.3370702879945,41.8591610547464,156894.992151558,145512.375355901
"09015","Windham County, Connecticut",117708,118428,118544,-71.9825322249175,41.8342166560207,115925.795089252,110365.404500241
"10001","Kent County, Delaware",156918,162310,162956,-75.5738764696064,39.0876539787509,160672.682211993,180888.464380792
"10003","New Castle County, Delaware",533514,538479,538752,-75.6551912493428,39.5833575200314,539296.068986594,551037.764146032
"10005","Sussex County, Delaware",190846,197145,197885,-75.4066889565625,38.6657349605645,198240.391423634,218165.956583264
"11001","District of Columbia, District of Columbia",584400,601723,605226,-77.0340992037828,38.9107873704696,601706.747495055,610180.378575211
"12001","Alachua County, Florida",244247,247336,247614,-82.3577509977993,29.6691779326888,247988.846006629,257053.999877261
"12003","Baker County, Florida",26548,27115,27066,-82.2813425565553,30.3240666443669,27008.6813045843,29499.5145090626
"12005","Bay County, Florida",166798,168852,169206,-85.6243268792971,30.2953271319745,168875.377503679,177971.023675154
"12007","Bradford County, Florida",28750,28520,28536,-82.1702520790797,29.9425341802873,28894.848468611,29360.2447736741
"12009","Brevard County, Florida",540583,543376,543965,-80.757977362925,28.1775719638426,543376.573570969,573247.790285944
"12011","Broward County, Florida",1734139,1748066,1752803,-80.4986869360326,26.1425599798939,1738003.30250013,1789137.26432456
"12013","Calhoun County, Florida",14372,14625,14647,-85.2135871850139,30.4146682008845,14698.9327985274,15054.4432527317
"12015","Charlotte County, Florida",159385,159978,159875,-81.8902270546766,26.9042579006169,161214.920098583,167602.221355743
"12017","Citrus County, Florida",140686,141236,141173,-82.4573809759916,28.850250429776,141093.708933158,152129.011212386
"12019","Clay County, Florida",186076,190865,191451,-81.8454227997933,29.9715746155264,191715.768078706,218336.519970377
"12021","Collier County, Florida",316931,321520,322581,-81.3566753716462,26.1140020129439,322093.554184319,359568.97028079
"12023","Columbia County, Florida",66964,67531,67553,-82.6211550835981,30.2127659368687,67279.2949256074,72529.4078912656
"12027","DeSoto County, Florida",34557,34862,34934,-81.8480412249901,27.1825627544879,34820.0874933284,35491.9872151344
"12029","Dixie County, Florida",16196,16422,16400,-83.1563258600026,29.6091867621069,16421.3774225691,17399.847156363
"12031","Duval County, Florida",854848,864263,865628,-81.665833899398,30.3151469529002,864705.788700295,897899.452425298
"12033","Escambia County, Florida",297940,297619,298038,-87.3965743324358,30.7209762048748,297867.988041593,294761.059637665
"12035","Flagler County, Florida",91806,95696,96066,-81.3154305594177,29.4599548358017,95969.6209043475,130946.516689883
"12037","Franklin County, Florida",11470,11549,11522,-84.8004650514763,29.912307675531,11616.4726437593,12211.1921403518
"12039","Gadsden County, Florida",46031,46389,47794,-84.6204685631986,30.5801052643386,46233.2184654022,45938.7574460119
"12041","Gilchrist County, Florida",16683,16939,17000,-82.8031177771396,29.7237840783175,16940.3442094065,18048.5902476479
"12043","Glades County, Florida",12617,12884,12869,-81.2134809134885,26.947277699466,13325.0385105658,14079.7969801638
"12045","Gulf County, Florida",15879,15863,15825,-85.2471585167285,29.9584976771872,15761.5976255875,14804.6416885492
"12047","Hamilton County, Florida",14696,14799,14683,-82.9353807013921,30.4872822421128,14808.514526394,15256.2155807774
"12049","Hardee County, Florida",27521,27731,27730,-81.8112059649739,27.4902166824174,28149.4269234916,27613.0918791125
"12051","Hendry County, Florida",39030,39140,39009,-81.1726025051527,26.5383539031063,39305.9873121657,39318.9866916136
"12053","Hernando County, Florida",170337,172778,172969,-82.4324998337003,28.5556975583208,173360.594539748,195679.50884069
"12055","Highlands County, Florida",98807,98786,98635,-81.3362279980267,27.3447790156207,98799.6472973968,103298.308058759
"12057","Hillsborough County, Florida",1200236,1229226,1233498,-82.3082357570496,27.9283642506514,1236469.38440038,1345709.63219139
"12059","Holmes County, Florida",19992,19927,19843,-85.8264570786038,30.8856802972668,19944.9426002298,20051.5713081937
"12061","Indian River County, Florida",135518,138028,138270,-80.6155472591175,27.6830559296306,138044.028385523,150318.538421773
"12063","Jackson County, Florida",49334,49746,49648,-85.2269997549971,30.7991946872238,49783.7299040952,50428.6444774839
"12065","Jefferson County, Florida",14583,14761,14755,-83.8881355350571,30.4394292460113,14876.1439977726,15473.0202972152
"12067","Lafayette County, Florida",8506,8870,8808,-83.181943555853,29.9849334803309,8881.21932145924,9666.9269988933
"12069","Lake County, Florida",291671,297052,297709,-81.6996555923468,28.7501841761481,295442.840712891,347852.30581308
"12071","Lee County, Florida",606165,618754,620449,-81.8031419787609,26.5801081831122,616601.699275694,722520.5590843
"12073","Leon County, Florida",270409,275487,275971,-84.2734271511782,30.4608522248895,275374.086601921,288986.706972059
"12075","Levy County, Florida",40415,40801,40720,-82.7325523035142,29.3241474740227,40452.2344339747,43622.7678661548
"12077","Liberty County, Florida",8230,8365,8349,-84.8948063145038,30.2490458338607,8342.3193738166,8888.4777218612
"12079","Madison County, Florida",19300,19224,19248,-83.4598906294817,30.4404606774898,19352.9596995385,19049.9246829236
"12081","Manatee County, Florida",318619,322833,323424,-82.3035261136152,27.4723536546763,321724.348885834,351235.995907418
"12083","Marion County, Florida",326833,331298,331331,-82.0545517600799,29.2032406000838,332833.225773285,369549.481784235
"12085","Martin County, Florida",144322,146318,146909,-80.3862314095799,27.077770328544,147433.809084518,155660.470865265
"12086","Miami-Dade County, Florida",2445374,2496435,2506972,-80.5875019605924,25.6078948484869,2503079.63556416,2579991.94331167
"12087","Monroe County, Florida",73065,73090,73220,-81.0702495097182,25.5339340453449,73060.347605841,68546.067009802
"12089","Nassau County, Florida",71099,73314,73513,-81.8236363386495,30.6004243104691,73005.8635212085,80773.1850251297
"12091","Okaloosa County, Florida",182076,180822,180715,-86.6027941962372,30.7398897133176,180850.286131757,183562.52113307
"12093","Okeechobee County, Florida",39883,39996,40025,-80.8942181105639,27.428337856621,39998.2296989592,41663.7183581719
"12095","Orange County, Florida",1116094,1145956,1148564,-81.3071254500004,28.5015805207634,1135600.0399507,1274113.14561933
"12097","Osceola County, Florida",258531,268685,269837,-81.1500393152031,28.0570915157165,275169.401711493,326334.378319667
"12099","Palm Beach County, Florida",1299356,1320134,1323619,-80.5130172016015,26.6890366137399,1325124.25454017,1409065.16093833
"12101","Pasco County, Florida",456514,464697,465487,-82.397470985112,28.3097124681088,454774.01141836,532484.751332751
"12103","Pinellas County, Florida",918263,916542,916412,-82.7310894088424,27.9485988863493,918579.043619042,901928.702942649
"12105","Polk County, Florida",590116,602095,603102,-81.6974690225776,27.9435652584912,597216.288847076,662056.646593839
"12107","Putnam County, Florida",74715,74364,74220,-81.7432332815275,29.5992762383407,73935.5833108663,74778.1703316876
"12109","St. Johns County, Florida",180624,190039,191249,-81.4285673434025,29.8937782898753,188643.650584737,232405.651660911
"12111","St. Lucie County, Florida",269659,277789,278264,-80.4802263379933,27.370425748628,275185.479730924,328301.418771303
"12113","Santa Rosa County, Florida",147838,151372,152908,-87.0301389117869,30.7456314183418,151218.840717519,169582.914808478
"12115","Sarasota County, Florida",376200,379448,379930,-82.3504407530865,27.1778329030205,381174.312117106,404644.532552216
"12117","Seminole County, Florida",417330,422718,423051,-81.2208281471916,28.7028009933194,430020.507750195,447176.537745178
"12119","Sumter County, Florida",85891,93420,94278,-82.0772373051214,28.6913158909746,93812.1570924775,121868.490895023
"12121","Suwannee County, Florida",40675,41551,42328,-82.9854297264818,30.189772079194,41555.766418688,44581.5971832331
"12123","Taylor County, Florida",22000,22570,22595,-83.6008960628025,30.0493297167301,22500.3062350283,23608.9150407888
"12125","Union County, Florida",15375,15535,15542,-82.3703141175281,30.0416296944689,15253.282177465,16331.9966678961
"12127","Volusia County, Florida",496053,494593,494440,-81.1894502537795,29.0524779588638,494858.781885672,515786.623742406
"12129","Wakulla County, Florida",29368,30776,30825,-84.4094547313677,30.1755800239752,30606.0113389665,34901.2766168169
"12131","Walton County, Florida",53366,55043,55217,-86.171778828104,30.6721687574374,55003.8509084745,62735.8128508991
"12133","Washington County, Florida",24125,24896,24720,-85.6836689401603,30.626716755089,24922.9201198466,26599.7077622634
"13001","Appling County, Georgia",18050,18236,18334,-82.3102577688407,31.7441195784444,18252.2483659489,18339.6009570551
"13003","Atkinson County, Georgia",8332,8375,8364,-82.9003243242963,31.2779968315837,8280.64301809133,8655.95920107265
"13005","Bacon County, Georgia",10969,11096,11062,-82.4799742824622,31.5431624727206,11092.8739793045,11442.9542658201
"13007","Baker County, Georgia",3657,3451,3431,-84.4653445532444,31.310185073126,3476.48012069918,3029.34412172487
"13009","Baldwin County, Georgia",46905,45720,45704,-83.2540689093901,33.0689635366118,45423.3914485732,41909.6443233384
"13011","Banks County, Georgia",17840,18395,18410,-83.4941484086384,34.3525857794167,18384.0580623746,19174.0752046897
"13013","Barrow County, Georgia",66359,69367,69676,-83.7218060915732,33.9913950812775,69355.1627250016,77588.6219357479
"13015","Bartow County, Georgia",97423,100157,100050,-84.8552528692741,34.2297658104632,101280.39346252,103238.859314576
"13017","Ben Hill County, Georgia",17631,17634,17645,-83.254746197116,31.7606265696365,17713.1951572509,17456.7732277315
"13019","Berrien County, Georgia",18708,19286,19361,-83.2432232744119,31.2669614023215,19222.2775794638,20724.6470390488
